INVNO;INVDP;INVW1;INVID;INLIE;INVAR;HILOT;INVSN;INVSC;INVQS;INVSU;INVL1
002605;AQB;"A2 03 D004";INV_GEN;"Inventaire test";000476;;0;0;;UN;N
002605;AQB;"A2 03 D005";INV_GEN;"Inventaire test";000397;;0;0;;UN;N
002605;AQB;"A2 04 A001";INV_GEN;"Inventaire test";22020422;;0;0;;UN;N
002605;AQB;"A2 04 A002";INV_GEN;"Inventaire test";22020425;;0;0;;UN;N
002605;AQB;"A2 04 A003";INV_GEN;"Inventaire test";000622;;0;0;;UN;N
002605;AQB;"A2 04 B001";INV_GEN;"Inventaire test";001166;;0;0;;UN;N
002605;AQB;"A2 04 B002";INV_GEN;"Inventaire test";22020437;;0;0;;UN;N
002605;AQB;"A2 04 B003";INV_GEN;"Inventaire test";22020428;;0;0;;UN;N
002605;AQB;"A2 04 B004";INV_GEN;"Inventaire test";22020416;;0;0;;UN;N
002605;AQB;"A2 04 C001";INV_GEN;"Inventaire test";22020628;;0;0;;UN;N
002605;AQB;"A2 04 C003";INV_GEN;"Inventaire test";22020634;;0;0;;UN;N
002605;AQB;"A2 04 C004";INV_GEN;"Inventaire test";22020616;;0;0;;UN;N
002605;AQB;"A2 04 D001";INV_GEN;"Inventaire test";000437;;0;0;;UN;N
002605;AQB;"A2 04 D002";INV_GEN;"Inventaire test";000395;;0;0;;UN;N
002605;AQB;"A2 04 D003";INV_GEN;"Inventaire test";008148;;0;0;;UN;N
002605;AQB;"A2 04 D004";INV_GEN;"Inventaire test";22030616;;0;0;;UN;N
002605;AQB;"A2 05 A001";INV_GEN;"Inventaire test";000439;;0;0;;UN;N
002605;AQB;"A2 05 A002";INV_GEN;"Inventaire test";000438;;0;0;;UN;N
002605;AQB;"A2 05 A003";INV_GEN;"Inventaire test";22030619;;0;0;;UN;N
002605;AQB;"A2 05 A004";INV_GEN;"Inventaire test";22021625;;0;0;;UN;N
002605;AQB;"A2 06 A001";INV_GEN;"Inventaire test";000437;;0;0;;UN;N
002605;AQB;"A2 06 A001";INV_GEN;"Inventaire test";000395;;0;0;;UN;N
002605;AQB;"A2 06 A001";INV_GEN;"Inventaire test";000439;;0;0;;UN;N
002605;AQB;"A2 06 A001";INV_GEN;"Inventaire test";22030619;;0;0;;UN;N
002605;AQB;"A2 06 A001";INV_GEN;"Inventaire test";22021722;;0;0;;UN;N
002605;AQB;"A2 06 A001";INV_GEN;"Inventaire test";22020622;;0;0;;UN;N
002605;AQB;"A2 06 A001";INV_GEN;"Inventaire test";000476;;0;0;;UN;N
002605;AQB;"A2 06 A001";INV_GEN;"Inventaire test";000397;;0;0;;UN;N
002605;AQB;"A2 06 A002";INV_GEN;"Inventaire test";000439;;0;0;;UN;N
002605;AQB;"A2 06 A002";INV_GEN;"Inventaire test";000438;;0;0;;UN;N
002605;AQB;"A2 06 A002";INV_GEN;"Inventaire test";22020922;;0;0;;UN;N
002605;AQB;"A2 06 A002";INV_GEN;"Inventaire test";22021522;;0;0;;UN;N
002605;AQB;"A2 06 A002";INV_GEN;"Inventaire test";22021622;;0;0;;UN;N
002605;AQB;"A2 06 A002";INV_GEN;"Inventaire test";22021722;;0;0;;UN;N
002605;AQB;"A2 06 A002";INV_GEN;"Inventaire test";000519;;0;0;;UN;N
002605;AQB;"A2 06 A002";INV_GEN;"Inventaire test";22030618;;0;0;;UN;N
002605;AQB;"A2 06 A003";INV_GEN;"Inventaire test";000441;;0;0;;UN;N
002605;AQB;"A2 06 A003";INV_GEN;"Inventaire test";22021237;;0;0;;UN;N
002605;AQB;"A2 06 A003";INV_GEN;"Inventaire test";22021231;;0;0;;UN;N
002605;AQB;"A2 06 A003";INV_GEN;"Inventaire test";22021610;;0;0;;UN;N
002605;AQB;"A2 06 A003";INV_GEN;"Inventaire test";22020910;;0;0;;UN;N
002605;AQB;"A2 06 A003";INV_GEN;"Inventaire test";22020610;;0;0;;UN;N
002605;AQB;"A2 06 A004";INV_GEN;"Inventaire test";22021410;;0;0;;UN;N
002605;AQB;"A2 06 A004";INV_GEN;"Inventaire test";22021110;;0;0;;UN;N
002605;AQB;"A2 06 A004";INV_GEN;"Inventaire test";22020910;;0;0;;UN;N
002605;AQB;"A2 06 A004";INV_GEN;"Inventaire test";000440;;0;0;;UN;N
002605;AQB;"A2 06 A005";INV_GEN;"Inventaire test";22030616;;0;0;;UN;N
002605;AQB;"A2 06 A005";INV_GEN;"Inventaire test";000436;;0;0;;UN;N
002605;AQB;"A2 07 A001";INV_GEN;"Inventaire test";22021425;;0;0;;UN;N
002605;AQB;"A2 07 A002";INV_GEN;"Inventaire test";22021429;;0;0;;UN;N
002605;AQB;"A2 07 A003";INV_GEN;"Inventaire test";22021422;;0;0;;UN;N
002605;AQB;"A2 07 A004";INV_GEN;"Inventaire test";22021434;;0;0;;UN;N
002605;AQB;"A2 07 B001";INV_GEN;"Inventaire test";22021419;;0;0;;UN;N
002605;AQB;"A2 07 B002";INV_GEN;"Inventaire test";22020916;;0;0;;UN;N
002605;AQB;"A2 07 B003";INV_GEN;"Inventaire test";22021410;;0;0;;UN;N
002605;AQB;"A2 07 B004";INV_GEN;"Inventaire test";22021413;;0;0;;UN;N
002605;AQB;"A2 07 B005";INV_GEN;"Inventaire test";22020940;;0;0;;UN;N
002605;AQB;"A2 07 C001";INV_GEN;"Inventaire test";22021416;;0;0;;UN;N
002605;AQB;"A2 07 C002";INV_GEN;"Inventaire test";22020913;;0;0;;UN;N
002605;AQB;"A2 07 C003";INV_GEN;"Inventaire test";22020919;;0;0;;UN;N
002605;AQB;"A2 07 C004";INV_GEN;"Inventaire test";22020922;;0;0;;UN;N
002605;AQB;"A2 07 C005";INV_GEN;"Inventaire test";22020934;;0;0;;UN;N
002605;AQB;"A2 07 D001";INV_GEN;"Inventaire test";22020925;;0;0;;UN;N
002605;AQB;"A2 07 D002";INV_GEN;"Inventaire test";22020928;;0;0;;UN;N
002605;AQB;"A2 07 D003";INV_GEN;"Inventaire test";22020931;;0;0;;UN;N
002605;AQB;"A2 07 D004";INV_GEN;"Inventaire test";22020940;;0;0;;UN;N
002605;AQB;"A2 08 A001";INV_GEN;"Inventaire test";22021234;;0;0;;UN;N
002605;AQB;"A2 08 A002";INV_GEN;"Inventaire test";22021113;;0;0;;UN;N
002605;AQB;"A2 08 A003";INV_GEN;"Inventaire test";22021513;;0;0;;UN;N
002605;AQB;"A2 08 A004";INV_GEN;"Inventaire test";22021516;;0;0;;UN;N
002605;AQB;"A2 08 A005";INV_GEN;"Inventaire test";22021131;;0;0;;UN;N
002605;AQB;"A2 08 A006";INV_GEN;"Inventaire test";018807;;0;0;;UN;N
002605;AQB;"A2 08 B001";INV_GEN;"Inventaire test";008667;;0;0;;UN;N
002605;AQB;"A2 08 B001";INV_GEN;"Inventaire test";001194;;0;0;;UN;N
002605;AQB;"A2 08 B002";INV_GEN;"Inventaire test";22021525;;0;0;;UN;N
002605;AQB;"A2 08 B003";INV_GEN;"Inventaire test";001535;;0;0;;UN;N
002605;AQB;"A2 08 B005";INV_GEN;"Inventaire test";22021122;;0;0;;UN;N
002605;AQB;"A2 08 C001";INV_GEN;"Inventaire test";22021527;;0;0;;UN;N
002605;AQB;"A2 08 C002";INV_GEN;"Inventaire test";22021518;;0;0;;UN;N
002605;AQB;"A2 08 C003";INV_GEN;"Inventaire test";22021110;;0;0;;UN;N
002605;AQB;"A2 08 C004";INV_GEN;"Inventaire test";000441;;0;0;;UN;N
002605;AQB;"A2 08 C005";INV_GEN;"Inventaire test";22021237;;0;0;;UN;N
002605;AQB;"A2 08 D001";INV_GEN;"Inventaire test";22021522;;0;0;;UN;N
002605;AQB;"A2 08 D002";INV_GEN;"Inventaire test";001132;;0;0;;UN;N
002605;AQB;"A2 08 D003";INV_GEN;"Inventaire test";22021231;;0;0;;UN;N
002605;AQB;"A2 08 D004";INV_GEN;"Inventaire test";001113;;0;0;;UN;N
002605;AQB;"A2 09 A001";INV_GEN;"Inventaire test";22021137;;0;0;;UN;N
002605;AQB;"A2 09 A001";INV_GEN;"Inventaire test";22021140;;0;0;;UN;N
002605;AQB;"A2 09 A002";INV_GEN;"Inventaire test";22021134;;0;0;;UN;N
002605;AQB;"A2 09 A003";INV_GEN;"Inventaire test";22021125;;0;0;;UN;N
002605;AQB;"A2 09 A004";INV_GEN;"Inventaire test";22021128;;0;0;;UN;N
002605;AQB;"A2 10 A001";INV_GEN;"Inventaire test";015571;;0;0;;UN;N
002605;AQB;"A2 10 A002";INV_GEN;"Inventaire test";016267;;0;0;;UN;N
002605;AQB;"A2 10 A003";INV_GEN;"Inventaire test";003683;;0;0;;UN;N
002605;AQB;"A2 10 B001";INV_GEN;"Inventaire test";22021613;;0;0;;UN;N
002605;AQB;"A2 10 B002";INV_GEN;"Inventaire test";013924;;0;0;;UN;N
002605;AQB;"A2 10 B003";INV_GEN;"Inventaire test";011472;;0;0;;UN;N
002605;AQB;"A2 10 C001";INV_GEN;"Inventaire test";22021610;;0;0;;UN;N
002605;AQB;"A2 10 C002";INV_GEN;"Inventaire test";22021616;;0;0;;UN;N
002605;AQB;"A2 10 C003";INV_GEN;"Inventaire test";22021619;;0;0;;UN;N
002605;AQB;"A2 10 C004";INV_GEN;"Inventaire test";22021622;;0;0;;UN;N
002605;AQB;"A2 10 D001";INV_GEN;"Inventaire test";22021625;;0;0;;UN;N
002605;AQB;"A2 10 D002";INV_GEN;"Inventaire test";22021628;;0;0;;UN;N
002605;AQB;"A2 10 D003";INV_GEN;"Inventaire test";22021630;;0;0;;UN;N
002605;AQB;"A2 11 A001";INV_GEN;"Inventaire test";22021746;;0;0;;UN;N
002605;AQB;"A2 11 A002";INV_GEN;"Inventaire test";007847;;0;0;;UN;N
002605;AQB;"A2 11 A003";INV_GEN;"Inventaire test";008666;;0;0;;UN;N
002605;AQB;"A2 11 B001";INV_GEN;"Inventaire test";015948;;0;0;;UN;N
002605;AQB;"A2 11 B002";INV_GEN;"Inventaire test";011475;;0;0;;UN;N
002605;AQB;"A2 11 B004";INV_GEN;"Inventaire test";22021713;;0;0;;UN;N
002605;AQB;"A2 11 C002";INV_GEN;"Inventaire test";22021722;;0;0;;UN;N
002605;AQB;"A2 11 C003";INV_GEN;"Inventaire test";22021719;;0;0;;UN;N
002605;AQB;"A2 11 C004";INV_GEN;"Inventaire test";22021716;;0;0;;UN;N
002605;AQB;"A2 11 C005";INV_GEN;"Inventaire test";22021710;;0;0;;UN;N
002605;AQB;"A2 11 D002";INV_GEN;"Inventaire test";22021731;;0;0;;UN;N
002605;AQB;"A2 11 D003";INV_GEN;"Inventaire test";22021728;;0;0;;UN;N
