INVNO;INVDP;INVW1;INVID;INLIE;INVAR;HILOT;INVSN;INVSC;INVQS;INVSU;INVL1
002612;AQA;"A1 06 A06 01";INV_GEN;"Inventaire test";006912;;0;0;0;UN;N
002612;AQA;"A1 06 A01 01";INV_GEN;"Inventaire test";006912;;0;0;0;UN;N
002612;AQA;"A1 06 C05 02";INV_GEN;"Inventaire test";006911;;0;0;0;UN;N
002612;AQA;"A1 06 C02 01";INV_GEN;"Inventaire test";006911;;0;0;0;UN;N
002612;AQA;"A1 07 A03 02";INV_GEN;"Inventaire test";006911;;0;0;0;UN;N
002612;AQA;"A1 06 C06 01";INV_GEN;"Inventaire test";006910;;0;0;0;UN;N
002612;AQA;"A1 06 C06 02";INV_GEN;"Inventaire test";006909;;0;0;0;UN;N
002612;AQA;"A1 06 C03 01";INV_GEN;"Inventaire test";006909;;0;0;0;UN;N
002612;AQA;"A1 06 A02 02";INV_GEN;"Inventaire test";006909;;0;0;0;UN;N
002612;AQA;"A1 06 C07 01";INV_GEN;"Inventaire test";006908;;0;0;0;UN;N
002612;AQA;"A1 06 C07 02";INV_GEN;"Inventaire test";006907;;0;0;0;UN;N
002612;AQA;"A1 07 B02 01";INV_GEN;"Inventaire test";11010036;;0;0;0;UN;N
002612;AQA;"A1 07 B04 01";INV_GEN;"Inventaire test";012648;;0;0;0;UN;N
002612;AQA;"A1 07 B05 01";INV_GEN;"Inventaire test";012647;;0;0;0;UN;N
002612;AQA;"A1 07 B06 01";INV_GEN;"Inventaire test";012650;;0;0;0;UN;N
002612;AQA;"A1 07 B07 01";INV_GEN;"Inventaire test";012649;;0;0;0;UN;N
002612;AQA;"A1 07 C01 01";INV_GEN;"Inventaire test";11010020;;0;0;0;UN;N
002612;AQA;"A1 07 C02 01";INV_GEN;"Inventaire test";11010015;;0;0;0;UN;N
002612;AQA;"A1 07 C03 01";INV_GEN;"Inventaire test";008405;;0;0;0;UN;N
002612;AQA;"A1 07 C03 02";INV_GEN;"Inventaire test";008404;;0;0;0;UN;N
002612;AQA;"A1 07 C04 01";INV_GEN;"Inventaire test";014725;;0;0;0;UN;N
002612;AQA;"A1 07 C04 02";INV_GEN;"Inventaire test";014724;;0;0;0;UN;N
002612;AQA;"A1 07 C05 01";INV_GEN;"Inventaire test";000313;;0;0;0;UN;N
002612;AQA;"A1 07 C05 02";INV_GEN;"Inventaire test";000312;;0;0;0;UN;N
002612;AQA;"A1 07 C06 01";INV_GEN;"Inventaire test";000315;;0;0;0;UN;N
002612;AQA;"A1 07 C06 02";INV_GEN;"Inventaire test";000314;;0;0;0;UN;N
002612;AQA;"A1 08 A02 01";INV_GEN;"Inventaire test";000314;;0;0;0;UN;N
002612;AQA;"A1 07 C07 01";INV_GEN;"Inventaire test";000317;;0;0;0;UN;N
002612;AQA;"A1 07 C07 02";INV_GEN;"Inventaire test";000316;;0;0;0;UN;N
002612;AQA;"A1 03 A08 01";INV_GEN;"Inventaire test";000316;;0;0;0;UN;N
002612;AQA;"A1 07 D01 01";INV_GEN;"Inventaire test";11010025;;0;0;0;UN;N
002612;AQA;"A1 07 E02 01";INV_GEN;"Inventaire test";11010030;;0;0;0;UN;N
002612;AQA;"A1 08 B01 01";INV_GEN;"Inventaire test";008385;;0;0;0;UN;N
002612;AQA;"A1 08 B01 02";INV_GEN;"Inventaire test";008384;;0;0;0;UN;N
002612;AQA;"A1 06 C02 02";INV_GEN;"Inventaire test";008384;;0;0;0;UN;N
002612;AQA;"A1 08 B02 01";INV_GEN;"Inventaire test";017282;;0;0;0;UN;N
002612;AQA;"A1 08 B04 01";INV_GEN;"Inventaire test";006898;;0;0;0;UN;N
002612;AQA;"A1 08 B04 02";INV_GEN;"Inventaire test";006897;;0;0;0;UN;N
002612;AQA;"A1 08 B05 01";INV_GEN;"Inventaire test";006896;;0;0;0;UN;N
002612;AQA;"A1 08 B05 02";INV_GEN;"Inventaire test";006895;;0;0;0;UN;N
002612;AQA;"A1 08 B06 01";INV_GEN;"Inventaire test";006894;;0;0;0;UN;N
002612;AQA;"A1 08 B06 02";INV_GEN;"Inventaire test";006893;;0;0;0;UN;N
002612;AQA;"A1 08 B07 01";INV_GEN;"Inventaire test";006892;;0;0;0;UN;N
002612;AQA;"A1 08 B07 02";INV_GEN;"Inventaire test";006891;;0;0;0;UN;N
002612;AQA;"A1 08 C02 01";INV_GEN;"Inventaire test";017283;;0;0;0;UN;N
002612;AQA;"A1 08 D03 01";INV_GEN;"Inventaire test";017284;;0;0;0;UN;N
002612;AQA;"A1 09 A01 01";INV_GEN;"Inventaire test";017716;;0;12;0;UN;N
